group_id,booking_id,journey_id,group_name,group_size,group_type,travelling_together,priority_level
GR007352,BK007352,J000110,Friends Demo Group 07352,5,FRIENDS,True,NORMAL
GR007353,BK007353,J000110,Group Demo Group 07353,1,GROUP,True,NORMAL
GR007354,BK007354,J000110,Friends Demo Group 07354,3,FRIENDS,True,NORMAL
GR007355,BK007355,J000110,Group Demo Group 07355,4,GROUP,True,NORMAL
GR007356,BK007356,J000110,Group Demo Group 07356,3,GROUP,True,NORMAL
GR007357,BK007357,J000110,Group Demo Group 07357,1,GROUP,True,NORMAL
GR007358,BK007358,J000110,Group Demo Group 07358,1,GROUP,True,NORMAL
GR007359,BK007359,J000110,Friends Demo Group 07359,2,FRIENDS,True,NORMAL
GR007360,BK007360,J000110,Couple Demo Group 07360,2,COUPLE,True,NORMAL
GR007361,BK007361,J000110,Group Demo Group 07361,1,GROUP,True,NORMAL
GR007362,BK007362,J000110,Family Demo Group 07362,2,FAMILY,True,NORMAL
GR007363,BK007363,J000110,Friends Demo Group 07363,2,FRIENDS,True,NORMAL
GR007364,BK007364,J000110,Couple Demo Group 07364,2,COUPLE,True,NORMAL
GR007365,BK007365,J000110,Group Demo Group 07365,2,GROUP,True,NORMAL
GR007366,BK007366,J000110,Family Demo Group 07366,2,FAMILY,True,NORMAL
GR007367,BK007367,J000110,Group Demo Group 07367,4,GROUP,True,NORMAL
GR007368,BK007368,J000110,Family Demo Group 07368,4,FAMILY,True,NORMAL
GR007369,BK007369,J000110,Friends Demo Group 07369,4,FRIENDS,True,NORMAL
GR007370,BK007370,J000110,Friends Demo Group 07370,7,FRIENDS,True,HIGH
GR007371,BK007371,J000111,Friends Demo Group 07371,2,FRIENDS,True,NORMAL
GR007372,BK007372,J000111,Caregiver Demo Group 07372,5,CAREGIVER,True,HIGH
GR007373,BK007373,J000111,Group Demo Group 07373,2,GROUP,True,NORMAL
GR007374,BK007374,J000111,Couple Demo Group 07374,4,COUPLE,True,NORMAL
GR007375,BK007375,J000111,Group Demo Group 07375,8,GROUP,True,HIGH
GR007376,BK007376,J000111,Group Demo Group 07376,1,GROUP,True,NORMAL
GR007377,BK007377,J000111,Group Demo Group 07377,1,GROUP,True,NORMAL
GR007378,BK007378,J000111,Group Demo Group 07378,1,GROUP,True,NORMAL
GR007379,BK007379,J000111,Friends Demo Group 07379,2,FRIENDS,True,NORMAL
GR007380,BK007380,J000111,Couple Demo Group 07380,2,COUPLE,True,NORMAL
GR007381,BK007381,J000111,Friends Demo Group 07381,4,FRIENDS,True,NORMAL
GR007382,BK007382,J000111,Couple Demo Group 07382,4,COUPLE,True,NORMAL
GR007383,BK007383,J000111,Friends Demo Group 07383,2,FRIENDS,True,NORMAL
GR007384,BK007384,J000111,Group Demo Group 07384,3,GROUP,True,NORMAL
GR007385,BK007385,J000111,Family Demo Group 07385,3,FAMILY,True,NORMAL
GR007386,BK007386,J000111,Group Demo Group 07386,1,GROUP,True,NORMAL
GR007387,BK007387,J000111,Group Demo Group 07387,1,GROUP,True,NORMAL
GR007388,BK007388,J000111,Group Demo Group 07388,1,GROUP,True,NORMAL
GR007389,BK007389,J000111,Group Demo Group 07389,6,GROUP,True,HIGH
GR007390,BK007390,J000111,Family Demo Group 07390,2,FAMILY,True,NORMAL
GR007391,BK007391,J000111,Couple Demo Group 07391,3,COUPLE,True,NORMAL
GR007392,BK007392,J000111,Couple Demo Group 07392,2,COUPLE,True,NORMAL
GR007393,BK007393,J000111,Couple Demo Group 07393,5,COUPLE,True,NORMAL
GR007394,BK007394,J000111,Group Demo Group 07394,1,GROUP,True,NORMAL
GR007395,BK007395,J000111,Friends Demo Group 07395,2,FRIENDS,True,NORMAL
GR007396,BK007396,J000111,Couple Demo Group 07396,2,COUPLE,True,NORMAL
GR007397,BK007397,J000111,Group Demo Group 07397,1,GROUP,True,NORMAL
GR007398,BK007398,J000111,Friends Demo Group 07398,3,FRIENDS,True,NORMAL
GR007399,BK007399,J000111,Group Demo Group 07399,1,GROUP,True,NORMAL
GR007400,BK007400,J000111,Group Demo Group 07400,1,GROUP,True,NORMAL
GR007401,BK007401,J000111,Group Demo Group 07401,2,GROUP,True,NORMAL
GR007402,BK007402,J000111,Group Demo Group 07402,1,GROUP,True,NORMAL
GR007403,BK007403,J000111,Couple Demo Group 07403,3,COUPLE,True,NORMAL
GR007404,BK007404,J000111,Group Demo Group 07404,3,GROUP,True,NORMAL
GR007405,BK007405,J000111,Group Demo Group 07405,1,GROUP,True,NORMAL
GR007406,BK007406,J000111,Group Demo Group 07406,1,GROUP,True,NORMAL
GR007407,BK007407,J000111,Friends Demo Group 07407,2,FRIENDS,True,NORMAL
GR007408,BK007408,J000111,Family Demo Group 07408,4,FAMILY,True,NORMAL
GR007409,BK007409,J000111,Group Demo Group 07409,1,GROUP,True,NORMAL
GR007410,BK007410,J000111,Group Demo Group 07410,1,GROUP,True,NORMAL
GR007411,BK007411,J000111,Group Demo Group 07411,1,GROUP,True,NORMAL
GR007412,BK007412,J000111,Family Demo Group 07412,4,FAMILY,True,NORMAL
GR007413,BK007413,J000111,Group Demo Group 07413,1,GROUP,True,NORMAL
GR007414,BK007414,J000111,Group Demo Group 07414,1,GROUP,True,NORMAL
GR007415,BK007415,J000111,Friends Demo Group 07415,2,FRIENDS,True,NORMAL
GR007416,BK007416,J000111,Group Demo Group 07416,3,GROUP,True,NORMAL
GR007417,BK007417,J000111,Friends Demo Group 07417,8,FRIENDS,True,HIGH
GR007418,BK007418,J000111,Group Demo Group 07418,1,GROUP,True,NORMAL
GR007419,BK007419,J000111,Couple Demo Group 07419,3,COUPLE,True,NORMAL
GR007420,BK007420,J000111,Group Demo Group 07420,1,GROUP,True,NORMAL
GR007421,BK007421,J000111,Family Demo Group 07421,3,FAMILY,True,NORMAL
GR007422,BK007422,J000111,Couple Demo Group 07422,4,COUPLE,True,NORMAL
GR007423,BK007423,J000111,Group Demo Group 07423,4,GROUP,True,NORMAL
GR007424,BK007424,J000111,Couple Demo Group 07424,2,COUPLE,True,NORMAL
GR007425,BK007425,J000111,Family Demo Group 07425,3,FAMILY,True,NORMAL
GR007426,BK007426,J000111,Friends Demo Group 07426,3,FRIENDS,True,NORMAL
GR007427,BK007427,J000111,Friends Demo Group 07427,2,FRIENDS,True,NORMAL
GR007428,BK007428,J000111,Family Demo Group 07428,4,FAMILY,True,NORMAL
GR007429,BK007429,J000111,Group Demo Group 07429,2,GROUP,True,NORMAL
GR007430,BK007430,J000111,Couple Demo Group 07430,4,COUPLE,True,NORMAL
GR007431,BK007431,J000111,Friends Demo Group 07431,2,FRIENDS,True,NORMAL
GR007432,BK007432,J000111,Couple Demo Group 07432,2,COUPLE,True,NORMAL
GR007433,BK007433,J000111,Group Demo Group 07433,1,GROUP,True,NORMAL
GR007434,BK007434,J000111,Family Demo Group 07434,2,FAMILY,True,NORMAL
GR007435,BK007435,J000111,Group Demo Group 07435,1,GROUP,True,NORMAL
GR007436,BK007436,J000111,Group Demo Group 07436,1,GROUP,True,NORMAL
GR007437,BK007437,J000111,Friends Demo Group 07437,4,FRIENDS,True,NORMAL
GR007438,BK007438,J000112,Friends Demo Group 07438,3,FRIENDS,True,NORMAL
GR007439,BK007439,J000112,Group Demo Group 07439,4,GROUP,True,NORMAL
GR007440,BK007440,J000112,Family Demo Group 07440,4,FAMILY,True,NORMAL
GR007441,BK007441,J000112,Friends Demo Group 07441,4,FRIENDS,True,NORMAL
GR007442,BK007442,J000112,Group Demo Group 07442,1,GROUP,True,NORMAL
GR007443,BK007443,J000112,Friends Demo Group 07443,2,FRIENDS,True,NORMAL
GR007444,BK007444,J000112,Family Demo Group 07444,4,FAMILY,True,NORMAL
GR007445,BK007445,J000112,Friends Demo Group 07445,8,FRIENDS,True,HIGH
GR007446,BK007446,J000112,Friends Demo Group 07446,3,FRIENDS,True,NORMAL
GR007447,BK007447,J000112,Couple Demo Group 07447,7,COUPLE,True,HIGH
GR007448,BK007448,J000112,Caregiver Demo Group 07448,8,CAREGIVER,True,HIGH
GR007449,BK007449,J000112,Group Demo Group 07449,2,GROUP,True,NORMAL
GR007450,BK007450,J000112,Couple Demo Group 07450,4,COUPLE,True,NORMAL
GR007451,BK007451,J000112,Couple Demo Group 07451,3,COUPLE,True,NORMAL
GR007452,BK007452,J000112,Couple Demo Group 07452,2,COUPLE,True,NORMAL
GR007453,BK007453,J000112,Group Demo Group 07453,2,GROUP,True,NORMAL
GR007454,BK007454,J000112,Couple Demo Group 07454,4,COUPLE,True,NORMAL
GR007455,BK007455,J000112,Group Demo Group 07455,4,GROUP,True,NORMAL
GR007456,BK007456,J000112,Group Demo Group 07456,1,GROUP,True,NORMAL
GR007457,BK007457,J000112,Group Demo Group 07457,2,GROUP,True,NORMAL
GR007458,BK007458,J000112,Family Demo Group 07458,2,FAMILY,True,NORMAL
GR007459,BK007459,J000112,Friends Demo Group 07459,6,FRIENDS,True,HIGH
GR007460,BK007460,J000112,Family Demo Group 07460,4,FAMILY,True,NORMAL
GR007461,BK007461,J000112,Group Demo Group 07461,1,GROUP,True,NORMAL
GR007462,BK007462,J000112,Family Demo Group 07462,2,FAMILY,True,NORMAL
GR007463,BK007463,J000112,Friends Demo Group 07463,2,FRIENDS,True,NORMAL
GR007464,BK007464,J000112,Couple Demo Group 07464,2,COUPLE,True,NORMAL
GR007465,BK007465,J000112,Group Demo Group 07465,2,GROUP,True,NORMAL
GR007466,BK007466,J000112,Family Demo Group 07466,2,FAMILY,True,NORMAL
GR007467,BK007467,J000112,Friends Demo Group 07467,2,FRIENDS,True,NORMAL
GR007468,BK007468,J000112,Group Demo Group 07468,1,GROUP,True,NORMAL
GR007469,BK007469,J000112,Group Demo Group 07469,1,GROUP,True,NORMAL
GR007470,BK007470,J000112,Group Demo Group 07470,1,GROUP,True,NORMAL
GR007471,BK007471,J000112,Friends Demo Group 07471,2,FRIENDS,True,NORMAL
GR007472,BK007472,J000112,Couple Demo Group 07472,2,COUPLE,True,NORMAL
GR007473,BK007473,J000112,Group Demo Group 07473,1,GROUP,True,NORMAL
GR007474,BK007474,J000112,Group Demo Group 07474,5,GROUP,True,NORMAL
GR007475,BK007475,J000112,Couple Demo Group 07475,3,COUPLE,True,NORMAL
GR007476,BK007476,J000112,Couple Demo Group 07476,2,COUPLE,True,NORMAL
GR007477,BK007477,J000112,Couple Demo Group 07477,5,COUPLE,True,NORMAL
GR007478,BK007478,J000112,Family Demo Group 07478,2,FAMILY,True,NORMAL
GR007479,BK007479,J000112,Couple Demo Group 07479,3,COUPLE,True,NORMAL
GR007480,BK007480,J000112,Group Demo Group 07480,3,GROUP,True,NORMAL
GR007481,BK007481,J000112,Friends Demo Group 07481,4,FRIENDS,True,NORMAL
GR007482,BK007482,J000112,Couple Demo Group 07482,4,COUPLE,True,NORMAL
GR007483,BK007483,J000112,Couple Demo Group 07483,3,COUPLE,True,NORMAL
GR007484,BK007484,J000112,Couple Demo Group 07484,2,COUPLE,True,NORMAL
GR007485,BK007485,J000112,Group Demo Group 07485,1,GROUP,True,NORMAL
GR007486,BK007486,J000112,Family Demo Group 07486,2,FAMILY,True,NORMAL
GR007487,BK007487,J000112,Group Demo Group 07487,4,GROUP,True,NORMAL
GR007488,BK007488,J000112,Group Demo Group 07488,1,GROUP,True,NORMAL
GR007489,BK007489,J000112,Group Demo Group 07489,1,GROUP,True,NORMAL
GR007490,BK007490,J000112,Group Demo Group 07490,1,GROUP,True,NORMAL
GR007491,BK007491,J000112,Friends Demo Group 07491,2,FRIENDS,True,NORMAL
GR007492,BK007492,J000112,Family Demo Group 07492,4,FAMILY,True,NORMAL
GR007493,BK007493,J000112,Friends Demo Group 07493,4,FRIENDS,True,NORMAL
GR007494,BK007494,J000112,Couple Demo Group 07494,4,COUPLE,True,NORMAL
GR007495,BK007495,J000112,Friends Demo Group 07495,2,FRIENDS,True,NORMAL
GR007496,BK007496,J000112,Family Demo Group 07496,8,FAMILY,True,HIGH
GR007497,BK007497,J000112,Friends Demo Group 07497,8,FRIENDS,True,HIGH
GR007498,BK007498,J000112,Friends Demo Group 07498,3,FRIENDS,True,NORMAL
GR007499,BK007499,J000112,Friends Demo Group 07499,2,FRIENDS,True,NORMAL
GR007500,BK007500,J000112,Group Demo Group 07500,3,GROUP,True,NORMAL
GR007501,BK007501,J000112,Family Demo Group 07501,3,FAMILY,True,NORMAL
GR007502,BK007502,J000112,Family Demo Group 07502,2,FAMILY,True,NORMAL
GR007503,BK007503,J000112,Group Demo Group 07503,4,GROUP,True,NORMAL
GR007504,BK007504,J000112,Family Demo Group 07504,4,FAMILY,True,NORMAL
GR007505,BK007505,J000113,Group Demo Group 07505,2,GROUP,True,NORMAL
GR007506,BK007506,J000113,Friends Demo Group 07506,3,FRIENDS,True,NORMAL
GR007507,BK007507,J000113,Friends Demo Group 07507,2,FRIENDS,True,NORMAL
GR007508,BK007508,J000113,Group Demo Group 07508,1,GROUP,True,NORMAL
GR007509,BK007509,J000113,Couple Demo Group 07509,5,COUPLE,True,NORMAL
GR007510,BK007510,J000113,Family Demo Group 07510,6,FAMILY,True,HIGH
GR007511,BK007511,J000113,Friends Demo Group 07511,6,FRIENDS,True,HIGH
GR007512,BK007512,J000113,Group Demo Group 07512,1,GROUP,True,NORMAL
GR007513,BK007513,J000113,Group Demo Group 07513,6,GROUP,True,HIGH
GR007514,BK007514,J000113,Couple Demo Group 07514,4,COUPLE,True,NORMAL
GR007515,BK007515,J000113,Group Demo Group 07515,1,GROUP,True,NORMAL
GR007516,BK007516,J000113,Couple Demo Group 07516,2,COUPLE,True,NORMAL
GR007517,BK007517,J000113,Friends Demo Group 07517,4,FRIENDS,True,NORMAL
GR007518,BK007518,J000113,Family Demo Group 07518,2,FAMILY,True,NORMAL
GR007519,BK007519,J000113,Group Demo Group 07519,1,GROUP,True,NORMAL
GR007520,BK007520,J000113,Couple Demo Group 07520,2,COUPLE,True,NORMAL
GR007521,BK007521,J000113,Group Demo Group 07521,6,GROUP,True,HIGH
GR007522,BK007522,J000113,Friends Demo Group 07522,3,FRIENDS,True,NORMAL
GR007523,BK007523,J000113,Couple Demo Group 07523,3,COUPLE,True,NORMAL
GR007524,BK007524,J000113,Group Demo Group 07524,3,GROUP,True,NORMAL
GR007525,BK007525,J000113,Group Demo Group 07525,1,GROUP,True,NORMAL
GR007526,BK007526,J000113,Group Demo Group 07526,5,GROUP,True,NORMAL
GR007527,BK007527,J000113,Group Demo Group 07527,1,GROUP,True,NORMAL
GR007528,BK007528,J000113,Group Demo Group 07528,1,GROUP,True,NORMAL
GR007529,BK007529,J000113,Friends Demo Group 07529,4,FRIENDS,True,NORMAL
GR007530,BK007530,J000113,Family Demo Group 07530,2,FAMILY,True,NORMAL
GR007531,BK007531,J000113,Friends Demo Group 07531,6,FRIENDS,True,HIGH
GR007532,BK007532,J000113,Group Demo Group 07532,3,GROUP,True,NORMAL
GR007533,BK007533,J000113,Group Demo Group 07533,2,GROUP,True,NORMAL
GR007534,BK007534,J000113,Couple Demo Group 07534,4,COUPLE,True,NORMAL
GR007535,BK007535,J000113,Group Demo Group 07535,4,GROUP,True,NORMAL
GR007536,BK007536,J000113,Couple Demo Group 07536,6,COUPLE,True,HIGH
GR007537,BK007537,J000113,Group Demo Group 07537,1,GROUP,True,NORMAL
GR007538,BK007538,J000113,Friends Demo Group 07538,7,FRIENDS,True,HIGH
GR007539,BK007539,J000113,Couple Demo Group 07539,3,COUPLE,True,NORMAL
GR007540,BK007540,J000113,Family Demo Group 07540,8,FAMILY,True,HIGH
GR007541,BK007541,J000113,Family Demo Group 07541,3,FAMILY,True,NORMAL
GR007542,BK007542,J000113,Group Demo Group 07542,1,GROUP,True,NORMAL
GR007543,BK007543,J000113,Caregiver Demo Group 07543,6,CAREGIVER,True,HIGH
GR007544,BK007544,J000113,Group Demo Group 07544,1,GROUP,True,NORMAL
GR007545,BK007545,J000113,Group Demo Group 07545,2,GROUP,True,NORMAL
GR007546,BK007546,J000113,Group Demo Group 07546,1,GROUP,True,NORMAL
GR007547,BK007547,J000113,Couple Demo Group 07547,3,COUPLE,True,NORMAL
GR007548,BK007548,J000113,Family Demo Group 07548,4,FAMILY,True,NORMAL
GR007549,BK007549,J000113,Family Demo Group 07549,7,FAMILY,True,HIGH
GR007550,BK007550,J000113,Group Demo Group 07550,5,GROUP,True,NORMAL
GR007551,BK007551,J000113,Friends Demo Group 07551,2,FRIENDS,True,NORMAL
GR007552,BK007552,J000113,Group Demo Group 07552,3,GROUP,True,NORMAL
GR007553,BK007553,J000113,Friends Demo Group 07553,4,FRIENDS,True,NORMAL
GR007554,BK007554,J000113,Family Demo Group 07554,2,FAMILY,True,NORMAL
GR007555,BK007555,J000113,Group Demo Group 07555,1,GROUP,True,NORMAL
GR007556,BK007556,J000113,Group Demo Group 07556,1,GROUP,True,NORMAL
GR007557,BK007557,J000113,Friends Demo Group 07557,4,FRIENDS,True,NORMAL
GR007558,BK007558,J000113,Family Demo Group 07558,2,FAMILY,True,NORMAL
GR007559,BK007559,J000113,Group Demo Group 07559,1,GROUP,True,NORMAL
GR007560,BK007560,J000113,Group Demo Group 07560,1,GROUP,True,NORMAL
GR007561,BK007561,J000113,Couple Demo Group 07561,5,COUPLE,True,NORMAL
GR007562,BK007562,J000113,Friends Demo Group 07562,3,FRIENDS,True,NORMAL
GR007563,BK007563,J000113,Friends Demo Group 07563,2,FRIENDS,True,NORMAL
GR007564,BK007564,J000113,Couple Demo Group 07564,2,COUPLE,True,NORMAL
GR007565,BK007565,J000113,Friends Demo Group 07565,4,FRIENDS,True,NORMAL
GR007566,BK007566,J000113,Group Demo Group 07566,1,GROUP,True,NORMAL
GR007567,BK007567,J000113,Group Demo Group 07567,4,GROUP,True,NORMAL
GR007568,BK007568,J000113,Couple Demo Group 07568,2,COUPLE,True,NORMAL
GR007569,BK007569,J000113,Group Demo Group 07569,1,GROUP,True,NORMAL
GR007570,BK007570,J000113,Group Demo Group 07570,1,GROUP,True,NORMAL
GR007571,BK007571,J000113,Group Demo Group 07571,1,GROUP,True,NORMAL
GR007572,BK007572,J000114,Group Demo Group 07572,3,GROUP,True,NORMAL
GR007573,BK007573,J000114,Group Demo Group 07573,2,GROUP,True,NORMAL
GR007574,BK007574,J000114,Family Demo Group 07574,2,FAMILY,True,NORMAL
GR007575,BK007575,J000114,Couple Demo Group 07575,7,COUPLE,True,HIGH
GR007576,BK007576,J000114,Family Demo Group 07576,4,FAMILY,True,NORMAL
GR007577,BK007577,J000114,Friends Demo Group 07577,4,FRIENDS,True,NORMAL
GR007578,BK007578,J000114,Group Demo Group 07578,1,GROUP,True,NORMAL
GR007579,BK007579,J000114,Group Demo Group 07579,4,GROUP,True,NORMAL
GR007580,BK007580,J000114,Family Demo Group 07580,4,FAMILY,True,NORMAL
GR007581,BK007581,J000114,Group Demo Group 07581,2,GROUP,True,NORMAL
GR007582,BK007582,J000114,Couple Demo Group 07582,4,COUPLE,True,NORMAL
GR007583,BK007583,J000114,Friends Demo Group 07583,2,FRIENDS,True,NORMAL
GR007584,BK007584,J000114,Group Demo Group 07584,1,GROUP,True,NORMAL
GR007585,BK007585,J000114,Group Demo Group 07585,2,GROUP,True,NORMAL
GR007586,BK007586,J000114,Couple Demo Group 07586,4,COUPLE,True,NORMAL
GR007587,BK007587,J000114,Friends Demo Group 07587,2,FRIENDS,True,NORMAL
GR007588,BK007588,J000114,Couple Demo Group 07588,2,COUPLE,True,NORMAL
GR007589,BK007589,J000114,Group Demo Group 07589,2,GROUP,True,NORMAL
GR007590,BK007590,J000114,Couple Demo Group 07590,4,COUPLE,True,NORMAL
GR007591,BK007591,J000114,Couple Demo Group 07591,3,COUPLE,True,NORMAL
GR007592,BK007592,J000114,Group Demo Group 07592,1,GROUP,True,NORMAL
GR007593,BK007593,J000114,Family Demo Group 07593,3,FAMILY,True,NORMAL
GR007594,BK007594,J000114,Group Demo Group 07594,1,GROUP,True,NORMAL
GR007595,BK007595,J000114,Group Demo Group 07595,1,GROUP,True,NORMAL
GR007596,BK007596,J000114,Family Demo Group 07596,4,FAMILY,True,NORMAL
GR007597,BK007597,J000114,Group Demo Group 07597,1,GROUP,True,NORMAL
GR007598,BK007598,J000114,Friends Demo Group 07598,3,FRIENDS,True,NORMAL
GR007599,BK007599,J000114,Group Demo Group 07599,1,GROUP,True,NORMAL
GR007600,BK007600,J000114,Group Demo Group 07600,3,GROUP,True,NORMAL
GR007601,BK007601,J000114,Friends Demo Group 07601,4,FRIENDS,True,NORMAL
GR007602,BK007602,J000114,Couple Demo Group 07602,4,COUPLE,True,NORMAL
GR007603,BK007603,J000114,Couple Demo Group 07603,3,COUPLE,True,NORMAL
GR007604,BK007604,J000114,Group Demo Group 07604,1,GROUP,True,NORMAL
GR007605,BK007605,J000114,Friends Demo Group 07605,4,FRIENDS,True,NORMAL
GR007606,BK007606,J000114,Family Demo Group 07606,2,FAMILY,True,NORMAL
GR007607,BK007607,J000114,Friends Demo Group 07607,6,FRIENDS,True,HIGH
GR007608,BK007608,J000114,Couple Demo Group 07608,6,COUPLE,True,HIGH
GR007609,BK007609,J000114,Group Demo Group 07609,1,GROUP,True,NORMAL
GR007610,BK007610,J000114,Couple Demo Group 07610,4,COUPLE,True,NORMAL
GR007611,BK007611,J000114,Group Demo Group 07611,1,GROUP,True,NORMAL
GR007612,BK007612,J000114,Group Demo Group 07612,1,GROUP,True,NORMAL
GR007613,BK007613,J000114,Friends Demo Group 07613,4,FRIENDS,True,NORMAL
GR007614,BK007614,J000114,Family Demo Group 07614,2,FAMILY,True,NORMAL
GR007615,BK007615,J000114,Friends Demo Group 07615,6,FRIENDS,True,HIGH
GR007616,BK007616,J000114,Group Demo Group 07616,1,GROUP,True,NORMAL
GR007617,BK007617,J000114,Couple Demo Group 07617,5,COUPLE,True,NORMAL
GR007618,BK007618,J000114,Family Demo Group 07618,2,FAMILY,True,NORMAL
GR007619,BK007619,J000114,Caregiver Demo Group 07619,4,CAREGIVER,True,HIGH
GR007620,BK007620,J000114,Family Demo Group 07620,4,FAMILY,True,NORMAL
GR007621,BK007621,J000114,Group Demo Group 07621,1,GROUP,True,NORMAL
GR007622,BK007622,J000114,Couple Demo Group 07622,4,COUPLE,True,NORMAL
GR007623,BK007623,J000114,Group Demo Group 07623,4,GROUP,True,NORMAL
GR007624,BK007624,J000114,Group Demo Group 07624,3,GROUP,True,NORMAL
GR007625,BK007625,J000114,Group Demo Group 07625,1,GROUP,True,NORMAL
GR007626,BK007626,J000114,Group Demo Group 07626,1,GROUP,True,NORMAL
GR007627,BK007627,J000114,Group Demo Group 07627,4,GROUP,True,NORMAL
GR007628,BK007628,J000114,Group Demo Group 07628,1,GROUP,True,NORMAL
GR007629,BK007629,J000114,Group Demo Group 07629,2,GROUP,True,NORMAL
GR007630,BK007630,J000114,Family Demo Group 07630,2,FAMILY,True,NORMAL
GR007631,BK007631,J000114,Friends Demo Group 07631,2,FRIENDS,True,NORMAL
GR007632,BK007632,J000114,Group Demo Group 07632,3,GROUP,True,NORMAL
GR007633,BK007633,J000114,Friends Demo Group 07633,4,FRIENDS,True,NORMAL
GR007634,BK007634,J000114,Family Demo Group 07634,2,FAMILY,True,NORMAL
GR007635,BK007635,J000114,Couple Demo Group 07635,3,COUPLE,True,NORMAL
GR007636,BK007636,J000114,Group Demo Group 07636,1,GROUP,True,NORMAL
GR007637,BK007637,J000114,Group Demo Group 07637,2,GROUP,True,NORMAL
GR007638,BK007638,J000114,Family Demo Group 07638,2,FAMILY,True,NORMAL
GR007639,BK007639,J000115,Couple Demo Group 07639,3,COUPLE,True,NORMAL
GR007640,BK007640,J000115,Family Demo Group 07640,4,FAMILY,True,NORMAL
GR007641,BK007641,J000115,Group Demo Group 07641,6,GROUP,True,HIGH
GR007642,BK007642,J000115,Couple Demo Group 07642,8,COUPLE,True,HIGH
GR007643,BK007643,J000115,Friends Demo Group 07643,2,FRIENDS,True,NORMAL
GR007644,BK007644,J000115,Group Demo Group 07644,3,GROUP,True,NORMAL
GR007645,BK007645,J000115,Group Demo Group 07645,1,GROUP,True,NORMAL
GR007646,BK007646,J000115,Friends Demo Group 07646,7,FRIENDS,True,HIGH
GR007647,BK007647,J000115,Group Demo Group 07647,1,GROUP,True,NORMAL
GR007648,BK007648,J000115,Couple Demo Group 07648,2,COUPLE,True,NORMAL
GR007649,BK007649,J000115,Group Demo Group 07649,1,GROUP,True,NORMAL
GR007650,BK007650,J000115,Friends Demo Group 07650,3,FRIENDS,True,NORMAL
GR007651,BK007651,J000115,Group Demo Group 07651,1,GROUP,True,NORMAL
GR007652,BK007652,J000115,Group Demo Group 07652,3,GROUP,True,NORMAL
GR007653,BK007653,J000115,Group Demo Group 07653,2,GROUP,True,NORMAL
GR007654,BK007654,J000115,Friends Demo Group 07654,3,FRIENDS,True,NORMAL
GR007655,BK007655,J000115,Friends Demo Group 07655,2,FRIENDS,True,NORMAL
GR007656,BK007656,J000115,Family Demo Group 07656,4,FAMILY,True,NORMAL
GR007657,BK007657,J000115,Group Demo Group 07657,2,GROUP,True,NORMAL
GR007658,BK007658,J000115,Couple Demo Group 07658,4,COUPLE,True,NORMAL
GR007659,BK007659,J000115,Friends Demo Group 07659,2,FRIENDS,True,NORMAL
GR007660,BK007660,J000115,Group Demo Group 07660,3,GROUP,True,NORMAL
GR007661,BK007661,J000115,Friends Demo Group 07661,4,FRIENDS,True,NORMAL
GR007662,BK007662,J000115,Friends Demo Group 07662,3,FRIENDS,True,NORMAL
GR007663,BK007663,J000115,Group Demo Group 07663,1,GROUP,True,NORMAL
GR007664,BK007664,J000115,Couple Demo Group 07664,2,COUPLE,True,NORMAL
GR007665,BK007665,J000115,Friends Demo Group 07665,4,FRIENDS,True,NORMAL
GR007666,BK007666,J000115,Family Demo Group 07666,2,FAMILY,True,NORMAL
GR007667,BK007667,J000115,Friends Demo Group 07667,2,FRIENDS,True,NORMAL
GR007668,BK007668,J000115,Couple Demo Group 07668,2,COUPLE,True,NORMAL
GR007669,BK007669,J000115,Family Demo Group 07669,3,FAMILY,True,NORMAL
GR007670,BK007670,J000115,Group Demo Group 07670,1,GROUP,True,NORMAL
GR007671,BK007671,J000115,Friends Demo Group 07671,2,FRIENDS,True,NORMAL
GR007672,BK007672,J000115,Group Demo Group 07672,3,GROUP,True,NORMAL
GR007673,BK007673,J000115,Family Demo Group 07673,3,FAMILY,True,NORMAL
GR007674,BK007674,J000115,Family Demo Group 07674,2,FAMILY,True,NORMAL
GR007675,BK007675,J000115,Friends Demo Group 07675,2,FRIENDS,True,NORMAL
GR007676,BK007676,J000115,Caregiver Demo Group 07676,4,CAREGIVER,True,HIGH
GR007677,BK007677,J000115,Group Demo Group 07677,2,GROUP,True,NORMAL
GR007678,BK007678,J000115,Family Demo Group 07678,2,FAMILY,True,NORMAL
GR007679,BK007679,J000115,Friends Demo Group 07679,2,FRIENDS,True,NORMAL
GR007680,BK007680,J000115,Group Demo Group 07680,1,GROUP,True,NORMAL
GR007681,BK007681,J000115,Friends Demo Group 07681,4,FRIENDS,True,NORMAL
GR007682,BK007682,J000115,Friends Demo Group 07682,7,FRIENDS,True,HIGH
GR007683,BK007683,J000115,Friends Demo Group 07683,2,FRIENDS,True,NORMAL
GR007684,BK007684,J000115,Group Demo Group 07684,3,GROUP,True,NORMAL
GR007685,BK007685,J000115,Friends Demo Group 07685,4,FRIENDS,True,NORMAL
GR007686,BK007686,J000115,Friends Demo Group 07686,3,FRIENDS,True,NORMAL
GR007687,BK007687,J000115,Group Demo Group 07687,1,GROUP,True,NORMAL
GR007688,BK007688,J000115,Family Demo Group 07688,4,FAMILY,True,NORMAL
GR007689,BK007689,J000115,Group Demo Group 07689,1,GROUP,True,NORMAL
