eligibility_id,journey_id,passenger_id,eligible,reason,updated_at
EL0020001,J000109,P021269,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020002,J000109,P021270,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020003,J000109,P021271,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020004,J000109,P021272,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020005,J000109,P021273,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020006,J000109,P021274,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020007,J000109,P021275,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020008,J000109,P021276,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020009,J000109,P021277,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020010,J000109,P021278,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020011,J000109,P021279,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020012,J000109,P021280,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020013,J000109,P021281,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020014,J000109,P021282,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020015,J000109,P021283,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020016,J000109,P021284,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020017,J000109,P021285,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020018,J000109,P021286,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020019,J000109,P021287,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020020,J000109,P021288,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020021,J000109,P021289,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020022,J000109,P021290,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020023,J000109,P021291,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020024,J000109,P021292,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020025,J000109,P021293,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020026,J000109,P021294,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020027,J000109,P021295,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020028,J000109,P021296,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020029,J000109,P021297,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020030,J000109,P021298,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020031,J000109,P021299,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020032,J000109,P021300,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020033,J000109,P021301,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020034,J000109,P021302,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020035,J000109,P021307,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020036,J000109,P021308,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020037,J000109,P021309,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020038,J000109,P021310,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020039,J000109,P021311,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020040,J000109,P021312,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020041,J000109,P021313,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020042,J000109,P021314,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020043,J000109,P021315,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020044,J000109,P021316,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020045,J000109,P021317,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020046,J000109,P021318,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020047,J000109,P021319,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020048,J000109,P021320,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020049,J000109,P021321,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020050,J000109,P021322,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020051,J000109,P021323,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020052,J000109,P021324,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020053,J000109,P021325,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020054,J000109,P021326,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020055,J000109,P021327,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020056,J000109,P021328,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020057,J000109,P021329,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020058,J000109,P021330,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020059,J000109,P021331,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020060,J000109,P021332,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020061,J000109,P021333,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020062,J000109,P021334,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020063,J000109,P021335,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020064,J000109,P021336,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020065,J000109,P021337,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020066,J000109,P021338,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020067,J000109,P021339,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020068,J000109,P021340,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020069,J000109,P021341,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020070,J000109,P021342,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020071,J000109,P021343,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020072,J000109,P021344,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020073,J000109,P021345,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020074,J000109,P021346,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020075,J000109,P021347,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020076,J000109,P021348,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020077,J000109,P021349,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020078,J000109,P021350,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020079,J000109,P021351,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020080,J000109,P021352,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020081,J000109,P021353,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020082,J000109,P021354,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020083,J000109,P021355,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020084,J000109,P021356,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020085,J000109,P021357,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020086,J000109,P021358,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020087,J000109,P021359,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020088,J000109,P021360,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020089,J000109,P021361,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020090,J000109,P021362,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020091,J000109,P021363,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020092,J000109,P021364,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020093,J000109,P021365,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020094,J000109,P021366,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020095,J000109,P021367,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020096,J000109,P021368,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020097,J000109,P021373,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020098,J000109,P021374,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020099,J000109,P021375,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020100,J000109,P021376,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020101,J000109,P021377,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020102,J000109,P021378,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020103,J000109,P021379,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020104,J000109,P021380,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020105,J000109,P021381,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020106,J000109,P021382,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020107,J000109,P021383,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020108,J000109,P021384,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020109,J000109,P021385,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020110,J000109,P021386,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020111,J000109,P021387,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020112,J000109,P021388,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020113,J000109,P021389,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020114,J000109,P021390,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020115,J000109,P021391,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020116,J000109,P021392,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020117,J000109,P021393,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020118,J000109,P021394,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020119,J000109,P021395,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020120,J000109,P021396,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020121,J000109,P021397,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020122,J000109,P021398,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020123,J000109,P021399,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020124,J000109,P021400,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020125,J000109,P021401,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020126,J000109,P021402,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020127,J000109,P021403,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020128,J000109,P021404,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020129,J000109,P021405,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020130,J000109,P021406,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020131,J000109,P021409,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020132,J000109,P021410,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020133,J000109,P021411,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020134,J000109,P021412,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020135,J000109,P021413,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020136,J000109,P021414,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020137,J000109,P021415,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020138,J000109,P021416,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020139,J000109,P021417,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020140,J000109,P021418,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020141,J000109,P021419,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020142,J000109,P021421,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020143,J000109,P021422,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020144,J000109,P021423,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020145,J000109,P021424,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020146,J000109,P021425,True,WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020147,J000109,P021426,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020148,J000109,P021427,False,NOT_WILLING_TO_EXCHANGE,2026-10-12 18:00:00
EL0020149,J000110,P021428,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020150,J000110,P021429,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020151,J000110,P021430,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020152,J000110,P021431,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020153,J000110,P021432,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020154,J000110,P021433,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020155,J000110,P021434,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020156,J000110,P021435,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020157,J000110,P021436,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020158,J000110,P021437,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020159,J000110,P021438,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020160,J000110,P021439,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020161,J000110,P021440,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020162,J000110,P021441,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020163,J000110,P021442,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020164,J000110,P021443,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020165,J000110,P021444,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020166,J000110,P021445,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020167,J000110,P021446,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020168,J000110,P021447,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020169,J000110,P021448,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020170,J000110,P021449,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020171,J000110,P021450,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020172,J000110,P021451,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020173,J000110,P021452,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020174,J000110,P021453,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020175,J000110,P021454,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020176,J000110,P021455,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020177,J000110,P021456,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020178,J000110,P021457,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020179,J000110,P021458,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020180,J000110,P021459,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020181,J000110,P021460,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020182,J000110,P021461,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020183,J000110,P021462,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020184,J000110,P021463,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020185,J000110,P021464,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020186,J000110,P021465,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020187,J000110,P021466,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020188,J000110,P021467,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020189,J000110,P021468,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020190,J000110,P021469,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020191,J000110,P021470,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020192,J000110,P021471,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020193,J000110,P021472,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020194,J000110,P021473,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020195,J000110,P021474,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020196,J000110,P021475,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020197,J000110,P021476,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020198,J000110,P021481,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020199,J000110,P021482,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020200,J000110,P021483,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020201,J000110,P021484,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020202,J000110,P021485,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020203,J000110,P021486,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020204,J000110,P021487,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020205,J000110,P021488,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020206,J000110,P021489,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020207,J000110,P021490,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020208,J000110,P021491,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020209,J000110,P021492,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020210,J000110,P021493,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020211,J000110,P021494,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020212,J000110,P021495,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020213,J000110,P021496,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020214,J000110,P021497,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020215,J000110,P021498,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020216,J000110,P021499,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020217,J000110,P021500,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020218,J000110,P021504,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020219,J000110,P021505,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020220,J000110,P021506,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020221,J000110,P021507,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020222,J000110,P021508,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020223,J000110,P021509,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020224,J000110,P021510,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020225,J000110,P021511,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020226,J000110,P021512,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020227,J000110,P021513,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020228,J000110,P021514,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020229,J000110,P021515,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020230,J000110,P021516,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020231,J000110,P021517,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020232,J000110,P021518,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020233,J000110,P021519,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020234,J000110,P021520,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020235,J000110,P021521,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020236,J000110,P021522,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020237,J000110,P021523,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020238,J000110,P021524,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020239,J000110,P021525,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020240,J000110,P021526,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020241,J000110,P021527,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020242,J000110,P021528,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020243,J000110,P021529,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020244,J000110,P021530,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020245,J000110,P021531,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020246,J000110,P021532,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020247,J000110,P021533,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020248,J000110,P021534,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020249,J000110,P021535,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020250,J000110,P021536,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020251,J000110,P021537,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020252,J000110,P021538,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020253,J000110,P021539,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020254,J000110,P021540,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020255,J000110,P021541,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020256,J000110,P021542,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020257,J000110,P021543,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020258,J000110,P021544,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020259,J000110,P021545,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020260,J000110,P021546,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020261,J000110,P021547,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020262,J000110,P021548,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020263,J000110,P021549,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020264,J000110,P021550,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020265,J000110,P021551,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020266,J000110,P021552,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020267,J000110,P021553,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020268,J000110,P021554,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020269,J000110,P021555,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020270,J000110,P021556,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020271,J000110,P021557,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020272,J000110,P021558,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020273,J000110,P021559,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020274,J000110,P021560,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020275,J000110,P021561,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020276,J000110,P021562,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020277,J000110,P021563,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020278,J000110,P021564,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020279,J000110,P021565,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020280,J000110,P021566,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020281,J000110,P021567,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020282,J000110,P021568,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020283,J000110,P021569,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020284,J000110,P021570,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020285,J000110,P021571,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020286,J000110,P021572,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020287,J000110,P021573,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020288,J000110,P021574,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020289,J000110,P021575,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020290,J000110,P021576,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020291,J000110,P021577,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020292,J000110,P021578,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020293,J000110,P021579,False,NOT_WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020294,J000110,P021580,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020295,J000110,P021581,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020296,J000110,P021582,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020297,J000110,P021583,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020298,J000110,P021584,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
EL0020299,J000110,P021585,True,WILLING_TO_EXCHANGE,2026-10-19 18:00:00
